n_genes_by_counts	total_counts	cellrank_n_genes_by_counts	cellrank_total_counts	cell_index
2322	2785.3027	14372	15393	15393
2138	2785.2944	16077	15394	15394
2083	2785.243	16621	15395	15395
2222	2785.1763	15274	15396	15396
2032	2785.1553	17074	15397	15397
2562	2785.0913	12213	15398	15398
2195	2785.0073	15516	15399	15399
2284	2784.9485	14681	15400	15400
1977	2784.935	17534	15401	15401
2440	2784.9329	13311	15402	15402
2946	2784.9272	9248	15403	15403
2314	2784.9048	14444	15404	15404
2154	2784.8926	15897	15405	15405
1755	2784.8186	19330	15406	15406
2218	2784.8147	15294	15407	15407
2014	2784.7988	17225	15408	15408
3049	2784.7678	8538	15409	15409
2434	2784.7092	13347	15410	15410
2559	2784.6775	12246	15411	15411
1950	2784.6753	17750	15412	15412
3409	2784.649	6372	15413	15413
2377	2784.3953	13860	15414	15414
2646	2784.32	11528	15415	15415
2416	2784.3052	13505	15416	15416
2086	2784.2864	16594	15417	15417
2183	2784.2395	15638	15418	15418
2087	2784.227	16567	15419	15419
2062	2784.223	16815	15420	15420
2162	2784.215	15822	15421	15421
2686	2784.1975	11237	15422	15422
1715	2784.1953	19638	15423	15423
2198	2784.1584	15501	15424	15424
3329	2784.0088	6833	15425	15425
2433	2783.8774	13356	15426	15426
2653	2783.8423	11465	15427	15427
2294	2783.832	14591	15428	15428
2622	2783.7214	11713	15429	15429
1878	2783.7046	18335	15430	15430
2349	2783.6396	14134	15431	15431
2084	2783.592	16605	15432	15432
1740	2783.5889	19431	15433	15433
2149	2783.584	15957	15434	15434
1851	2783.4875	18552	15435	15435
2502	2783.3662	12727	15436	15436
2315	2783.2173	14437	15437	15437
3141	2783.1523	7961	15438	15438
2004	2783.063	17313	15439	15439
1921	2782.9543	17989	15440	15440
2526	2782.872	12519	15441	15441
2215	2782.7502	15319	15442	15442
2154	2782.6548	15892	15443	15443
2111	2782.5332	16351	15444	15444
2341	2782.4395	14214	15445	15445
2013	2782.4023	17246	15446	15446
2045	2782.3389	16977	15447	15447
2067	2782.2456	16762	15448	15448
2186	2782.2312	15605	15449	15449
2406	2782.1787	13611	15450	15450
2215	2782.085	15318	15451	15451
2882	2782.0405	9702	15452	15452
2164	2782.0369	15801	15453	15453
1885	2782.0254	18291	15454	15454
2501	2781.9355	12731	15455	15455
2519	2781.8667	12573	15456	15456
1930	2781.8628	17916	15457	15457
1951	2781.8604	17740	15458	15458
1841	2781.8367	18632	15459	15459
2253	2781.804	14968	15460	15460
2044	2781.7163	16990	15461	15461
2513	2781.694	12626	15462	15462
2111	2781.6455	16345	15463	15463
2467	2781.6245	13053	15464	15464
1748	2781.4976	19383	15465	15465
1887	2781.4753	18272	15466	15466
1882	2781.4463	18305	15467	15467
2363	2781.4092	14013	15468	15468
1693	2781.404	19831	15469	15469
2401	2781.3796	13638	15470	15470
2168	2781.3657	15765	15471	15471
2761	2781.3215	10652	15472	15472
2285	2781.3032	14669	15473	15473
2115	2781.292	16318	15474	15474
2228	2781.1694	15197	15475	15475
2301	2781.052	14541	15476	15476
2260	2781.0344	14890	15477	15477
1992	2780.9497	17406	15478	15478
1917	2780.9373	18021	15479	15479
2161	2780.9246	15831	15480	15480
2426	2780.8848	13422	15481	15481
1954	2780.8596	17713	15482	15482
2241	2780.6606	15080	15483	15483
2261	2780.6465	14874	15484	15484
2652	2780.6309	11473	15485	15485
2618	2780.557	11750	15486	15486
2382	2780.4927	13800	15487	15487
1777	2780.4177	19142	15488	15488
1990	2780.36	17426	15489	15489
1864	2780.3071	18460	15490	15490
1739	2780.1912	19447	15491	15491
2142	2780.0583	16037	15492	15492
2444	2780.0464	13270	15493	15493
2889	2780.0403	9655	15494	15494
1959	2779.7563	17667	15495	15495
2060	2779.7346	16825	15496	15496
1907	2779.6746	18103	15497	15497
2169	2779.5469	15746	15498	15498
2315	2779.5352	14438	15499	15499
2151	2779.3696	15938	15500	15500
1822	2779.3257	18767	15501	15501
2072	2779.2988	16711	15502	15502
2010	2779.148	17272	15503	15503
2319	2779.131	14403	15504	15504
1949	2779.1306	17753	15505	15505
2087	2779.1187	16576	15506	15506
1981	2779.0732	17500	15507	15507
1894	2779.068	18203	15508	15508
2094	2779.0645	16494	15509	15509
2021	2779.0076	17171	15510	15510
2390	2778.9697	13738	15511	15511
2377	2778.9048	13849	15512	15512
1875	2778.8853	18366	15513	15513
2315	2778.882	14431	15514	15514
1938	2778.87	17855	15515	15515
2207	2778.827	15383	15516	15516
2132	2778.8252	16148	15517	15517
2473	2778.754	13015	15518	15518
2280	2778.7097	14721	15519	15519
2019	2778.6387	17179	15520	15520
2182	2778.5828	15644	15521	15521
2005	2778.512	17308	15522	15522
2584	2778.51	12020	15523	15523
2164	2778.4724	15803	15524	15524
2054	2778.3906	16885	15525	15525
3362	2778.29	6636	15526	15526
2038	2778.2734	17031	15527	15527
1982	2778.1157	17497	15528	15528
2416	2778.0952	13508	15529	15529
2048	2777.9958	16952	15530	15530
1949	2777.981	17759	15531	15531
2352	2777.95	14102	15532	15532
2136	2777.9185	16112	15533	15533
2272	2777.8896	14795	15534	15534
1761	2777.8716	19270	15535	15535
2748	2777.7324	10765	15536	15536
2183	2777.7002	15634	15537	15537
2341	2777.6191	14212	15538	15538
2260	2777.5337	14885	15539	15539
2581	2777.5142	12048	15540	15540
1943	2777.5034	17803	15541	15541
2254	2777.3794	14960	15542	15542
2191	2777.369	15561	15543	15543
1799	2777.3442	18972	15544	15544
2167	2777.2612	15773	15545	15545
2024	2777.2156	17137	15546	15546
2164	2777.1738	15800	15547	15547
2089	2777.1562	16557	15548	15548
2653	2777.1377	11463	15549	15549
2821	2777.0857	10184	15550	15550
2180	2777.041	15658	15551	15551
2089	2777.0312	16559	15552	15552
2309	2777.0022	14488	15553	15553
2395	2776.9976	13695	15554	15554
2733	2776.9124	10886	15555	15555
2151	2776.8918	15930	15556	15556
2400	2776.8513	13650	15557	15557
2410	2776.7966	13570	15558	15558
2488	2776.6458	12872	15559	15559
2260	2776.6155	14886	15560	15560
1780	2776.6152	19117	15561	15561
2119	2776.4512	16272	15562	15562
2303	2776.4368	14527	15563	15563
1861	2776.3977	18483	15564	15564
1971	2776.351	17583	15565	15565
2849	2776.2754	9971	15566	15566
2212	2776.2722	15338	15567	15567
2401	2776.2598	13637	15568	15568
2241	2776.2087	15085	15569	15569
2281	2776.195	14710	15570	15570
2481	2776.1504	12932	15571	15571
2027	2776.115	17118	15572	15572
1941	2776.109	17836	15573	15573
2621	2776.0566	11716	15574	15574
2244	2776.01	15050	15575	15575
2327	2775.8364	14335	15576	15576
1833	2775.8125	18687	15577	15577
1857	2775.7515	18504	15578	15578
2847	2775.645	9990	15579	15579
1955	2775.6301	17702	15580	15580
2547	2775.6187	12349	15581	15581
2301	2775.6106	14546	15582	15582
2174	2775.5813	15707	15583	15583
1825	2775.499	18742	15584	15584
2249	2775.4805	15012	15585	15585
2229	2775.452	15185	15586	15586
2682	2775.4248	11267	15587	15587
2533	2775.4224	12461	15588	15588
2505	2775.4146	12693	15589	15589
1745	2775.3586	19404	15590	15590
2664	2775.326	11383	15591	15591
2767	2775.2375	10604	15592	15592
2608	2775.174	11822	15593	15593
2243	2775.0989	15063	15594	15594
2369	2775.0627	13938	15595	15595
2194	2774.951	15529	15596	15596
2340	2774.8918	14223	15597	15597
2026	2774.8872	17121	15598	15598
2023	2774.7998	17153	15599	15599
2453	2774.7825	13190	15600	15600
2348	2774.6091	14140	15601	15601
2286	2774.5347	14664	15602	15602
2365	2774.5347	13984	15603	15603
2091	2774.477	16535	15604	15604
2067	2774.3557	16767	15605	15605
1966	2774.3555	17619	15606	15606
1867	2774.2986	18431	15607	15607
2056	2774.1746	16868	15608	15608
1900	2774.16	18161	15609	15609
2191	2774.1157	15564	15610	15610
3291	2774.0493	7059	15611	15611
2569	2773.8682	12152	15612	15612
2105	2773.762	16396	15613	15613
2332	2773.6555	14300	15614	15614
2181	2773.5674	15651	15615	15615
2285	2773.5286	14671	15616	15616
2068	2773.5146	16747	15617	15617
2117	2773.51	16302	15618	15618
2527	2773.304	12509	15619	15619
2308	2773.2515	14498	15620	15620
2063	2773.2004	16806	15621	15621
2452	2773.0522	13197	15622	15622
2339	2773.02	14228	15623	15623
2171	2773.0166	15730	15624	15624
1974	2772.995	17555	15625	15625
2123	2772.9873	16238	15626	15626
2372	2772.9817	13910	15627	15627
2040	2772.9736	17017	15628	15628
1624	2772.961	20396	15629	15629
2120	2772.7495	16267	15630	15630
2087	2772.7356	16575	15631	15631
1968	2772.6907	17598	15632	15632
2918	2772.6548	9437	15633	15633
2101	2772.6458	16435	15634	15634
2598	2772.6384	11898	15635	15635
2216	2772.5715	15309	15636	15636
2577	2772.5107	12081	15637	15637
2316	2772.4119	14426	15638	15638
1978	2772.3523	17521	15639	15639
2236	2772.3274	15127	15640	15640
1890	2772.3271	18239	15641	15641
2134	2772.2764	16127	15642	15642
1918	2772.2495	18019	15643	15643
2641	2772.1965	11569	15644	15644
2053	2772.1743	16905	15645	15645
2409	2772.1428	13576	15646	15646
1915	2772.0889	18037	15647	15647
2157	2772.0261	15872	15648	15648
2708	2771.989	11063	15649	15649
2032	2771.9688	17072	15650	15650
2122	2771.9172	16244	15651	15651
2156	2771.8728	15881	15652	15652
1923	2771.8047	17980	15653	15653
2021	2771.798	17167	15654	15654
2208	2771.7593	15379	15655	15655
1969	2771.725	17594	15656	15656
2069	2771.6594	16742	15657	15657
2093	2771.6501	16505	15658	15658
2208	2771.5955	15376	15659	15659
2545	2771.5107	12370	15660	15660
2444	2771.4587	13276	15661	15661
2218	2771.458	15292	15662	15662
2485	2771.4229	12904	15663	15663
2177	2771.372	15681	15664	15664
2512	2771.3242	12631	15665	15665
2810	2771.3088	10275	15666	15666
2660	2771.2324	11405	15667	15667
2029	2771.1772	17106	15668	15668
2058	2771.144	16846	15669	15669
2774	2771.0254	10552	15670	15670
2058	2771.0195	16850	15671	15671
2105	2770.996	16399	15672	15672
2433	2770.97	13360	15673	15673
2255	2770.8918	14953	15674	15674
2021	2770.81	17162	15675	15675
2243	2770.7673	15069	15676	15676
1942	2770.7444	17817	15677	15677
2811	2770.6804	10258	15678	15678
1935	2770.6194	17881	15679	15679
1993	2770.587	17400	15680	15680
1938	2770.436	17857	15681	15681
2294	2770.2195	14590	15682	15682
2514	2770.0562	12617	15683	15683
2419	2769.9028	13484	15684	15684
2296	2769.7393	14582	15685	15685
2053	2769.7283	16911	15686	15686
1685	2769.5823	19884	15687	15687
2202	2769.581	15442	15688	15688
2142	2769.573	16033	15689	15689
2105	2769.5461	16400	15690	15690
2380	2769.462	13828	15691	15691
2255	2769.372	14943	15692	15692
2257	2769.3684	14932	15693	15693
1873	2769.3616	18389	15694	15694
2305	2769.3152	14512	15695	15695
2167	2769.2163	15777	15696	15696
1840	2769.2122	18641	15697	15697
4268	2769.1692	2985	15698	15698
1897	2769.119	18186	15699	15699
2207	2769.017	15387	15700	15700
2178	2768.9377	15670	15701	15701
2398	2768.8953	13677	15702	15702
2052	2768.8943	16922	15703	15703
1605	2768.878	20551	15704	15704
2127	2768.8503	16197	15705	15705
1909	2768.794	18092	15706	15706
3471	2768.736	6077	15707	15707
1798	2768.7024	18975	15708	15708
2162	2768.6865	15811	15709	15709
2186	2768.481	15608	15710	15710
1850	2768.4229	18560	15711	15711
2975	2768.374	9019	15712	15712
2098	2768.3608	16464	15713	15713
2535	2768.3035	12448	15714	15714
2031	2768.3005	17082	15715	15715
2213	2768.2253	15333	15716	15716
2145	2768.183	15995	15717	15717
2122	2768.1355	16241	15718	15718
2103	2768.09	16413	15719	15719
2446	2768.078	13252	15720	15720
2862	2768.0283	9870	15721	15721
2069	2767.9973	16741	15722	15722
2414	2767.856	13526	15723	15723
2463	2767.7793	13094	15724	15724
2129	2767.7393	16168	15725	15725
2230	2767.7205	15176	15726	15726
2274	2767.6445	14775	15727	15727
2051	2767.6182	16924	15728	15728
2619	2767.5188	11741	15729	15729
2161	2767.4844	15833	15730	15730
1964	2767.4812	17637	15731	15731
2143	2767.43	16024	15732	15732
3013	2767.3962	8755	15733	15733
2479	2767.396	12954	15734	15734
2858	2767.3884	9900	15735	15735
2080	2767.341	16636	15736	15736
2239	2767.312	15094	15737	15737
2134	2767.291	16131	15738	15738
2270	2767.2554	14804	15739	15739
2342	2767.1758	14202	15740	15740
2559	2766.9512	12242	15741	15741
1761	2766.9358	19275	15742	15742
1952	2766.9246	17736	15743	15743
1756	2766.8447	19324	15744	15744
1811	2766.762	18872	15745	15745
2260	2766.653	14892	15746	15746
2600	2766.6309	11886	15747	15747
2575	2766.5	12105	15748	15748
2386	2766.4827	13768	15749	15749
2287	2766.47	14656	15750	15750
2311	2766.4187	14466	15751	15751
2178	2766.4026	15677	15752	15752
1924	2766.3723	17974	15753	15753
2841	2766.2534	10034	15754	15754
1754	2766.145	19342	15755	15755
2446	2766.114	13258	15756	15756
2243	2766.0593	15057	15757	15757
1811	2765.9934	18877	15758	15758
1971	2765.9868	17584	15759	15759
2593	2765.9443	11938	15760	15760
2621	2765.8853	11727	15761	15761
2642	2765.877	11559	15762	15762
1921	2765.5732	17988	15763	15763
2385	2765.5393	13777	15764	15764
2319	2765.5103	14402	15765	15765
2224	2765.4775	15251	15766	15766
2302	2765.4692	14540	15767	15767
2011	2765.4585	17265	15768	15768
3096	2765.3918	8244	15769	15769
1561	2765.313	20919	15770	15770
2258	2765.2832	14912	15771	15771
3794	2765.2214	4598	15772	15772
2154	2765.1848	15907	15773	15773
1875	2765.1226	18371	15774	15774
2178	2765.1116	15672	15775	15775
2090	2765.0352	16540	15776	15776
2606	2765.0215	11844	15777	15777
2490	2765.0056	12844	15778	15778
2058	2764.9746	16841	15779	15779
2022	2764.9646	17160	15780	15780
2133	2764.9636	16144	15781	15781
2269	2764.914	14811	15782	15782
2600	2764.8655	11889	15783	15783
2336	2764.8577	14245	15784	15784
2203	2764.7861	15438	15785	15785
3071	2764.7786	8409	15786	15786
2195	2764.6548	15524	15787	15787
2014	2764.6165	17234	15788	15788
1865	2764.6055	18448	15789	15789
2165	2764.568	15792	15790	15790
1871	2764.4976	18407	15791	15791
2239	2764.4973	15097	15792	15792
2430	2764.417	13380	15793	15793
2733	2764.3357	10883	15794	15794
2089	2764.2148	16555	15795	15795
2300	2763.8794	14552	15796	15796
1816	2763.6028	18825	15797	15797
2373	2763.5728	13898	15798	15798
2189	2763.551	15582	15799	15799
2460	2763.5396	13130	15800	15800
1706	2763.5312	19712	15801	15801
2015	2763.5178	17218	15802	15802
2058	2763.4478	16844	15803	15803
1740	2763.4058	19436	15804	15804
1869	2763.3862	18419	15805	15805
1895	2763.2637	18194	15806	15806
1782	2763.2266	19104	15807	15807
1828	2763.129	18722	15808	15808
2760	2763.1123	10660	15809	15809
3079	2763.0579	8353	15810	15810
1627	2763.0178	20375	15811	15811
1844	2762.9546	18602	15812	15812
2057	2762.911	16860	15813	15813
2631	2762.8894	11631	15814	15814
2151	2762.886	15929	15815	15815
2225	2762.8823	15236	15816	15816
2496	2762.7788	12789	15817	15817
2192	2762.5652	15551	15818	15818
2064	2762.5388	16799	15819	15819
2111	2762.5325	16352	15820	15820
2002	2762.3862	17332	15821	15821
1818	2762.3838	18802	15822	15822
1746	2762.37	19396	15823	15823
2159	2762.324	15852	15824	15824
1876	2762.2683	18360	15825	15825
2453	2762.094	13186	15826	15826
2752	2762.0032	10723	15827	15827
2627	2761.99	11668	15828	15828
2483	2761.926	12911	15829	15829
3012	2761.9165	8757	15830	15830
2176	2761.8574	15692	15831	15831
1930	2761.7478	17917	15832	15832
2942	2761.6514	9273	15833	15833
2105	2761.5366	16394	15834	15834
2137	2761.479	16095	15835	15835
2184	2761.465	15627	15836	15836
2351	2761.4365	14110	15837	15837
2451	2761.159	13210	15838	15838
1883	2761.1184	18301	15839	15839
1682	2761.0037	19921	15840	15840
2670	2760.963	11341	15841	15841
2207	2760.9	15390	15842	15842
2118	2760.862	16289	15843	15843
1812	2760.8337	18853	15844	15844
2146	2760.8213	15985	15845	15845
1642	2760.7634	20249	15846	15846
2405	2760.7578	13615	15847	15847
1813	2760.7173	18845	15848	15848
2017	2760.706	17204	15849	15849
1793	2760.6992	19013	15850	15850
2692	2760.664	11181	15851	15851
2293	2760.6606	14598	15852	15852
1931	2760.5208	17908	15853	15853
2082	2760.45	16626	15854	15854
1980	2760.3318	17510	15855	15855
1681	2760.243	19932	15856	15856
2246	2760.1895	15029	15857	15857
2193	2760.009	15537	15858	15858
2437	2759.9702	13331	15859	15859
2218	2759.8838	15291	15860	15860
1978	2759.8606	17523	15861	15861
2018	2759.7925	17194	15862	15862
2362	2759.7483	14025	15863	15863
2266	2759.733	14837	15864	15864
2049	2759.6287	16943	15865	15865
1737	2759.5913	19457	15866	15866
2617	2759.53	11756	15867	15867
2002	2759.4807	17331	15868	15868
2337	2759.4082	14241	15869	15869
2532	2759.3853	12467	15870	15870
1882	2759.344	18306	15871	15871
2743	2759.3435	10808	15872	15872
2249	2759.336	15010	15873	15873
2073	2759.2393	16705	15874	15874
2277	2759.2231	14750	15875	15875
2370	2759.1921	13929	15876	15876
1999	2759.1472	17358	15877	15877
1955	2759.1252	17710	15878	15878
2009	2759.0789	17280	15879	15879
2385	2759.0251	13771	15880	15880
2446	2758.9438	13255	15881	15881
2615	2758.912	11774	15882	15882
2325	2758.9033	14352	15883	15883
2429	2758.8347	13389	15884	15884
2046	2758.8267	16962	15885	15885
1750	2758.7266	19367	15886	15886
2018	2758.621	17197	15887	15887
2283	2758.6057	14691	15888	15888
2396	2758.5852	13690	15889	15889
2144	2758.5662	16007	15890	15890
2605	2758.4612	11852	15891	15891
2493	2758.446	12822	15892	15892
2084	2758.443	16607	15893	15893
2154	2758.3801	15898	15894	15894
2094	2758.3696	16495	15895	15895
1711	2758.3005	19671	15896	15896
2146	2758.2334	15976	15897	15897
2349	2758.2134	14136	15898	15898
2527	2758.1768	12511	15899	15899
2505	2758.139	12691	15900	15900
2551	2758.073	12322	15901	15901
2074	2758.0134	16700	15902	15902
2147	2757.9048	15972	15903	15903
1916	2757.703	18036	15904	15904
1957	2757.6067	17678	15905	15905
2757	2757.5693	10683	15906	15906
2067	2757.5068	16771	15907	15907
2663	2757.4797	11392	15908	15908
3410	2757.4678	6363	15909	15909
2160	2757.445	15842	15910	15910
2616	2757.402	11761	15911	15911
2024	2757.3167	17135	15912	15912
4390	2757.2217	2687	15913	15913
2094	2757.2163	16500	15914	15914
1966	2757.2102	17620	15915	15915
1898	2756.994	18176	15916	15916
1831	2756.93	18702	15917	15917
2190	2756.861	15568	15918	15918
2157	2756.7612	15864	15919	15919
1942	2756.7354	17821	15920	15920
2521	2756.7087	12563	15921	15921
2169	2756.5955	15757	15922	15922
2643	2756.5527	11552	15923	15923
2069	2756.5322	16739	15924	15924
2572	2756.515	12130	15925	15925
2130	2756.2327	16162	15926	15926
1947	2756.1924	17776	15927	15927
1978	2756.1655	17526	15928	15928
2618	2756.106	11751	15929	15929
1986	2756.08	17460	15930	15930
2372	2756.0554	13908	15931	15931
2336	2756.012	14246	15932	15932
2962	2756.0112	9120	15933	15933
2499	2755.9875	12755	15934	15934
2135	2755.939	16124	15935	15935
2996	2755.7637	8866	15936	15936
1740	2755.742	19435	15937	15937
2718	2755.707	10986	15938	15938
2181	2755.6687	15654	15939	15939
3401	2755.6445	6423	15940	15940
2809	2755.5576	10283	15941	15941
1683	2755.556	19899	15942	15942
1890	2755.5518	18233	15943	15943
1920	2755.4492	17991	15944	15944
1720	2755.4412	19583	15945	15945
1823	2755.4277	18764	15946	15946
2583	2755.2642	12022	15947	15947
2307	2755.2256	14503	15948	15948
2873	2755.1985	9784	15949	15949
3669	2755.0757	5143	15950	15950
2195	2754.94	15515	15951	15951
1870	2754.939	18409	15952	15952
1689	2754.9204	19847	15953	15953
2365	2754.7014	13988	15954	15954
2400	2754.5889	13647	15955	15955
2385	2754.5127	13779	15956	15956
2277	2754.4146	14748	15957	15957
2273	2754.3928	14784	15958	15958
2349	2754.3914	14129	15959	15959
2080	2754.3696	16634	15960	15960
1675	2754.3662	19978	15961	15961
1975	2754.307	17553	15962	15962
2084	2754.253	16609	15963	15963
1903	2754.2434	18140	15964	15964
1751	2754.207	19364	15965	15965
2006	2754.2026	17299	15966	15966
1940	2754.1719	17840	15967	15967
1789	2754.1318	19037	15968	15968
2247	2754.1248	15023	15969	15969
1889	2754.045	18244	15970	15970
2188	2754.0288	15594	15971	15971
2252	2753.8008	14975	15972	15972
2098	2753.8	16462	15973	15973
1932	2753.7131	17907	15974	15974
1920	2753.6982	17992	15975	15975
2025	2753.657	17134	15976	15976
2515	2753.6558	12609	15977	15977
1892	2753.627	18225	15978	15978
2886	2753.55	9674	15979	15979
2075	2753.3232	16685	15980	15980
2390	2753.249	13730	15981	15981
2193	2753.23	15540	15982	15982
2146	2753.1445	15981	15983	15983
1961	2753.1423	17657	15984	15984
2073	2753.1038	16704	15985	15985
